source,source_date,raw_mention,activity_id,match_type,mention_date,discipline,split,near_miss_kind,missing_discriminator,confusable_with
dpr_day_14.txt,2026-08-27,"Tank farm manifold 12""-P-2101-A1A, inlet/outlet TK-2101, finished 10 Sep, JMR raised",PIP-ERC-1340,exact,2026-09-10,piping,dev,,,
dpr_day_14.txt,2026-08-27,"Alloy weld and PMI, flare header, welds 20-31 ongoing",PIP-WLD-1332,exact,,piping,dev,,,
dpr_day_14.txt,2026-08-27,"Work front opened for Erect drain header 4""-P-1303-C5B, closed drain on 29/08/2026",PIP-ERC-1334,exact,2026-08-29,piping,train,,,
dpr_day_14.txt,2026-08-27,"Erect blowdown lines 6""-P-1302-A6A, wellhead SDVs in progress, 18 of 44 m achieved, as of 26/Aug/2026",PIP-ERC-1333,exact,2026-08-26,piping,train,,,
dpr_day_14.txt,2026-08-27,"Suction and discharge piping, pumps P-1401A/B to manifold — completed on 28 Aug",PIP-ERC-1341,exact,2026-08-28,piping,test,,,
dpr_day_14.txt,2026-08-27,"Water fill and calibration strapping, TK-2102 stopped, material shortage at store",STA-DRY-1522,exact,,static_equipment,train,,,
dpr_day_14.txt,2026-08-27,"Crew deployed on Set and terminate transformer T-2, 11/0.433 kV",EL-TRF-1372,exact,,electrical,test,,,
dpr_day_14.txt,2026-08-27,"Pull MV cable 11 kV, substation to transformer T-2 stopped, material shortage at store",EL-CBL-1375,exact,,electrical,test,,,
dpr_day_14.txt,2026-08-27,"Core termination and lacing, MCC-1 and MCC-2 completed 8 Aug",EL-CBL-1384,exact,2026-08-08,electrical,dev,,,
dpr_day_14.txt,2026-08-27,"Pull instrument cables, rack tier 2 to junction boxes box to the junction box in progress, 366 of 640 m achieved",INS-CBL-1396,exact,,instrumentation,dev,,,
dpr_day_14.txt,2026-08-27,"Install junction boxes JB-101 to JB-108, field, finished 27 Aug 2026, JMR raised",INS-JBX-1395,exact,2026-08-27,instrumentation,dev,,,
dpr_day_14.txt,2026-08-27,"Crew deployed on Pull home-run cables, JB-101 to JB-108 to control room FTA",INS-CBL-1397,exact,,instrumentation,dev,,,
dpr_day_14.txt,2026-08-27,"Terminate field instruments at JB-101 to JB-108, 62 nos out of 168 complete so far, as of 2026-08-26",INS-TER-1398,exact,2026-08-26,instrumentation,dev,,,
dpr_day_14.txt,2026-08-27,"Progressed the P-1401A scope today, 48% complete, as of 24/Aug/2026",STA-MCH-1240,near_miss,2026-08-24,static_equipment,test,shared_tag,which activity on P-1401A,STA-MCH-1241|STA-MCH-1242|PIP-ERC-1341|EL-CBL-1376|STA-ROT-1523|STA-ROT-1524
dpr_day_14.txt,2026-08-27,"Crew working on Pull MV cable 11 kV, substation to transformer",EL-CBL-1374,near_miss,,electrical,test,discriminator_omitted,1 / 2,EL-CBL-1375
dpr_day_14.txt,2026-08-27,"Team deployed on TK-2102, balance to follow",CIV-FDN-1152,near_miss,,civil,train,shared_tag,which activity on TK-2102,STA-TNK-1234|STA-TNK-1235|STA-DRY-1522
dpr_day_14.txt,2026-08-27,"Progressed the FST-1301 scope today, 80% complete",PIP-ERC-1331,near_miss,,piping,test,shared_tag,which activity on FST-1301,CIV-FDN-1127|STA-FLR-1220|STA-FLR-1221|STA-FLR-1223|STA-FLR-1224|STA-FLS-1526
dpr_day_14.txt,2026-08-27,"Progressed the JB-101 scope today, 43% complete, as of 25/08/2026",INS-TER-1398,near_miss,2026-08-25,instrumentation,dev,shared_tag,which activity on JB-101,INS-JBX-1395|INS-CBL-1396|INS-CBL-1397
dpr_day_14.txt,2026-08-27,"Crane operator on leave, replacement mobilised from Guwahati",NO_MATCH,no_match,,,dev,,,
dpr_day_14.txt,2026-08-27,Manpower histogram updated and circulated to the planning cell,NO_MATCH,no_match,,,test,,,
dpr_day_15.txt,2026-09-15,"alloy weld and pmi, flare header, welds 20-31, 7 nos out of 12 complete so far",PIP-WLD-1332,exact,,piping,dev,,,
dpr_day_15.txt,2026-09-15,"Tank farm manifold 12""-P-2101-A1A, inlet/outlet TK-2101, 13 of 44 m complete so far. thoda delay hua",PIP-ERC-1340,exact,,piping,dev,,,
dpr_day_15.txt,2026-09-15,"Suction and discharge piping, pumps P-1401A/B to manifold under way at the work front. baaki kal karenge",PIP-ERC-1341,exact,,piping,test,,,
dpr_day_15.txt,2026-09-15,"Erect line 8""-P-1004-A6A, glycol feed to contactor V-1201 ongoing. labour kam tha aaj",PIP-ERC-1317,exact,,piping,train,,,
dpr_day_15.txt,2026-09-15,"Erect 12""-P-2102-A1A, TK-2102 manifold tie-in completed 14 Sep. thoda delay hua",PIP-ERC-1342,exact,2026-09-14,piping,train,,,
dpr_day_15.txt,2026-09-15,"Field welds and UT, tank farm manifold, welds 40-52, tag 12""-P-2101-A1A, 7 nos out of 13 complete so far. baaki kal karenge",PIP-WLD-1344,exact,,piping,dev,,,
dpr_day_15.txt,2026-09-15,"Water fill and calibration strapping, TK-2102 — 423 of 1010 m3 done. material ka issue tha",STA-DRY-1522,exact,,static_equipment,train,,,
dpr_day_15.txt,2026-09-15,Crew deployed on Terminate field instruments at the junction box to,INS-TER-1398,exact,,instrumentation,dev,,,
dpr_day_15.txt,2026-09-15,"work front opened for pull home-run cables, jb-101 to jb-108 to control room fta on 12 sep 2026. aaj shuru kiya",INS-CBL-1397,exact,2026-09-12,instrumentation,dev,,,
dpr_day_15.txt,2026-09-15,"Pull instr cables, rack tier 2 to junction boxes box to the junction box — completed on 03/Sep/2026. aaj shuru kiya",INS-CBL-1396,exact,2026-09-03,instrumentation,dev,,,
dpr_day_15.txt,2026-09-15,"Team deployed on V-2101, balance to follow",CIV-FDN-1119,near_miss,,civil,dev,shared_tag,which activity on V-2101,CIV-FDN-1117|CIV-FDN-1118|STA-SET-1210|STA-INT-1213
dpr_day_15.txt,2026-09-15,"Ring wall foundation, storage tank ongoing at site",CIV-FDN-1150,near_miss,,civil,train,discriminator_omitted,2101 / 2102,CIV-FDN-1152
dpr_day_15.txt,2026-09-15,"Work continuing on V-1201, about 84% done",CIV-FDN-1109,near_miss,,civil,test,shared_tag,which activity on V-1201,CIV-FDN-1107|CIV-FDN-1108|STA-SET-1203
dpr_day_15.txt,2026-09-15,"Work continuing on TK-2101, about 55% done, as of 13 Sep",STA-TNK-1232,near_miss,2026-09-13,static_equipment,train,shared_tag,which activity on TK-2101,CIV-FDN-1150|CIV-FDN-1151|STA-TNK-1230|STA-TNK-1231|STA-TNK-1233|STA-DRY-1521
dpr_day_15.txt,2026-09-15,"Progressed the PK-2401 scope today, 71% complete, as of 12/Sep/2026",STA-MCH-1217,near_miss,2026-09-12,static_equipment,test,shared_tag,which activity on PK-2401,STA-MCH-1216|STA-CMP-1525
dpr_day_15.txt,2026-09-15,"V-1201 — crew on site, progress steady",STA-SET-1203,near_miss,,static_equipment,test,shared_tag,which activity on V-1201,CIV-FDN-1107|CIV-FDN-1108|CIV-FDN-1109
dpr_day_15.txt,2026-09-15,Client comments on the P&ID revision under incorporation,NO_MATCH,no_match,,,train,,,
dpr_day_15.txt,2026-09-15,"Ambient temperature 39 C, work rescheduled to early morning",NO_MATCH,no_match,,,train,,,
dpr_day_15.txt,2026-09-15,Method statement for tank erection resubmitted after comments,NO_MATCH,no_match,,,train,,,
dpr_day_16.txt,2026-09-25,"Hydrotest, tank farm manifold and pump suction (12""-P-2101-A1A) completed",PIP-HYT-1513,exact,,piping,dev,,,
dpr_day_16.txt,2026-09-25,"Tank farm manifold 12""-P-2101-A1A, inlet/outlet TK-2101 completed 15 Sep",PIP-ERC-1340,exact,2026-09-15,piping,dev,,,
dpr_day_16.txt,2026-09-25,"Erect 12""-P-2102-A1A, TK-2102 manifold tie-in — progress slow, 53% only",PIP-ERC-1342,exact,,piping,train,,,
dpr_day_16.txt,2026-09-25,"12""-P-2101-A1A — Field welds and UT, tank farm manifold, welds 40-52 in progress, 4 nos out of 13 achieved",PIP-WLD-1344,exact,,piping,dev,,,
dpr_day_16.txt,2026-09-25,"Erect the eight inch line, glycol feed to contactor the separator vessel — 7 of 26 m done",PIP-ERC-1317,exact,,piping,train,,,
dpr_day_16.txt,2026-09-25,"Motor bump test, the pumps, 1 nos out of 2 complete so far",STA-ROT-1523,exact,,static_equipment,test,,,
dpr_day_16.txt,2026-09-25,"Performance run, crude transfer the pumps closed out 27 Sep",STA-ROT-1524,exact,2026-09-27,static_equipment,test,,,
dpr_day_16.txt,2026-09-25,"Water fill and calibration strapping, the storage tank in progress, 375 of 1010 m3 achieved",STA-DRY-1522,exact,,static_equipment,train,,,
dpr_day_16.txt,2026-09-25,Protective relay setting and primary injection tests completed 29/Sep/2026,EL-ENS-1531,exact,2026-09-29,electrical,train,,,
dpr_day_16.txt,2026-09-25,"Insulation resistance and hi-pot tests, MV cables to T-1 and T-2 — closed out this week",EL-ENS-1530,exact,,electrical,test,,,
dpr_day_16.txt,2026-09-25,"Terminate field instruments at JB-101 to JB-108, 77 nos out of 168 complete so far",INS-TER-1398,exact,,instrumentation,dev,,,
dpr_day_16.txt,2026-09-25,"Mechanical Completion, Tank Farm and Utilities in progress, about 87% complete",HSE-MS-1502,exact,,hse,dev,,,
dpr_day_16.txt,2026-09-25,"10""-P-1602-B1A — crew on site, progress steady",PIP-UGS-1170,near_miss,,piping,test,shared_tag,"which activity on 10""-P-1602-B1A",PIP-UGS-1171|PIP-UGS-1172|PIP-UGS-1173|PIP-UGS-1174|PIP-UGS-1175|PIP-ERC-1352
dpr_day_16.txt,2026-09-25,"Hydrotest firewater main 10""- -1602-B1A, to Unit 1, work in progress, as of 22 Sep",PIP-UGS-1172,near_miss,2026-09-22,piping,test,discriminator_omitted,manifold / 2,PIP-UGS-1173
dpr_day_16.txt,2026-09-25,"Progressed the 24""-P-1001-A1A scope today, 62% complete, as of 23/09/2026",PIP-ERC-1311,near_miss,2026-09-23,piping,dev,shared_tag,"which activity on 24""-P-1001-A1A",PIP-FAB-1310|PIP-ERC-1312|PIP-HLT-1314
dpr_day_16.txt,2026-09-25,"Progressed the 2""-P-2301-A6A scope today, 39% complete",PIP-DRY-1515,near_miss,,piping,test,shared_tag,"which activity on 2""-P-2301-A6A",PIP-ERC-1350
dpr_day_16.txt,2026-09-25,"12""-P-2101-A1A — crew on site, progress steady, as of 25/09/2026",PIP-HYT-1513,near_miss,2026-09-25,piping,dev,shared_tag,"which activity on 12""-P-2101-A1A",PIP-ERC-1340|PIP-WLD-1344
dpr_day_16.txt,2026-09-25,"Progressed the P-1401A scope today, 26% complete",STA-MCH-1241,near_miss,,static_equipment,test,shared_tag,which activity on P-1401A,STA-MCH-1240|STA-MCH-1242|PIP-ERC-1341|EL-CBL-1376|STA-ROT-1523|STA-ROT-1524
dpr_day_16.txt,2026-09-25,"Access road washed out after overnight rain, grading needed",NO_MATCH,no_match,,,train,,,
dpr_day_16.txt,2026-09-25,"Unplanned soil replacement below the store shed, 60 m3 removed",NO_MATCH,no_match,,,dev,,,
dpr_day_16.txt,2026-09-25,Fog delayed the morning shift start by two hours,NO_MATCH,no_match,,,train,,,
dpr_day_17.txt,2026-10-07,"Erect the twelve inch line, test separator loop taken up at site",PIP-ERC-1316,exact,,piping,train,,,
dpr_day_17.txt,2026-10-07,"Shop fabrication, 24""-P-1001-A1A spools started 6 Oct 2026",PIP-FAB-1310,exact,2026-10-06,piping,dev,,,
dpr_day_17.txt,2026-10-07,"Shop fabrication, Unit 2 flowline manifolds stopped, material shortage at store",PIP-FAB-1320,exact,,piping,train,,,
dpr_day_17.txt,2026-10-07,"Hydrotest, tank farm manifold and pump suction, tag 12""-P-2101-A1A closed out 23/Sep/2026",PIP-HYT-1513,exact,2026-09-23,piping,dev,,,
dpr_day_17.txt,2026-10-07,"Crew deployed on Erect line 10""-P-2002-A5A, test header Unit 2",PIP-ERC-1322,exact,,piping,test,,,
dpr_day_17.txt,2026-10-07,"Erect Line 24""-P-1001-A1A, Unit 2 rack, finished 16/Oct/2026, JMR raised",PIP-ERC-1311,exact,2026-10-16,piping,dev,,,
dpr_day_17.txt,2026-10-07,"Support fabrication and installation, the twenty four inch line delayed by 5 days, crane availability",PIP-HLT-1314,exact,,piping,dev,,,
dpr_day_17.txt,2026-10-07,"Erect line 20""-P-2001-A1A, Unit 2 production header — commenced 24 Oct",PIP-ERC-1321,exact,2026-10-24,piping,train,,,
dpr_day_17.txt,2026-10-07,"Pipe supports and guides, Unit 2 rack stretch — 11 nos out of 19 done",PIP-HLT-1325,exact,,piping,train,,,
dpr_day_17.txt,2026-10-07,"Load test, compressor package PK-2401 in progress, 1 nos out of 1 achieved",STA-CMP-1525,exact,,static_equipment,test,,,
dpr_day_17.txt,2026-10-07,"Water fill and calibration strapping, TK-2102 in progress, 525 of 1010 m3 achieved",STA-DRY-1522,exact,,static_equipment,train,,,
dpr_day_17.txt,2026-10-07,"Mobilised for Water fill and settlement check, TK-2101",STA-DRY-1521,exact,,static_equipment,train,,,
dpr_day_17.txt,2026-10-07,"Motor bump test, pumps P-1401A/B — progress slow, 30% only",STA-ROT-1523,exact,,static_equipment,test,,,
dpr_day_17.txt,2026-10-07,"Performance run, crude transfer the pumps in progress, 1 nos out of 2 achieved",STA-ROT-1524,exact,,static_equipment,test,,,
dpr_day_17.txt,2026-10-07,"Substation energization in progress, about 31% complete, as of 5 Oct 2026",EL-ENS-1532,exact,2026-10-05,electrical,test,,,
dpr_day_17.txt,2026-10-07,"Insulation resistance and hi-pot tests, MV cables to the transformer and under way at the work front",EL-ENS-1530,exact,,electrical,test,,,
dpr_day_17.txt,2026-10-07,Protective relay setting and primary injection tests — completed on 2 Oct,EL-ENS-1531,exact,2026-10-02,electrical,train,,,
dpr_day_17.txt,2026-10-07,"Mechanical Completion, Tank Farm and Utilities — closed out this week",HSE-MS-1502,exact,,hse,dev,,,
dpr_day_17.txt,2026-10-07,"JB-101 — crew on site, progress steady",INS-CBL-1397,near_miss,,instrumentation,dev,shared_tag,which activity on JB-101,INS-JBX-1395|INS-CBL-1396|INS-TER-1398
dpr_day_17.txt,2026-10-07,"T-2 activity ongoing, no issues reported",EL-TRF-1372,near_miss,,electrical,test,shared_tag,which activity on T-2,EL-CBL-1375
dpr_day_17.txt,2026-10-07,"T-2 — crew on site, progress steady",EL-TRF-1372,near_miss,,electrical,test,shared_tag,which activity on T-2,EL-CBL-1375
dpr_day_17.txt,2026-10-07,"V-2201 — crew on site, progress steady, as of 5 Oct",STA-SET-1211,near_miss,2026-10-05,static_equipment,train,shared_tag,which activity on V-2201,CIV-FDN-1120|STA-INT-1214
dpr_day_17.txt,2026-10-07,"Team deployed on WHCP-2101, balance to follow, as of 05/10/2026",STA-SET-1212,near_miss,2026-10-05,static_equipment,train,shared_tag,which activity on WHCP-2101,CIV-FDN-1116|EL-CBL-1377
dpr_day_17.txt,2026-10-07,"Team deployed on V-1201, balance to follow, as of 4 Oct 2026",CIV-FDN-1108,near_miss,2026-10-04,civil,test,shared_tag,which activity on V-1201,CIV-FDN-1107|CIV-FDN-1109|STA-SET-1203
dpr_day_17.txt,2026-10-07,Vendor representative for the compressor arrives next Tuesday,NO_MATCH,no_match,,,dev,,,
dpr_day_17.txt,2026-10-07,Material reconciliation meeting held with the client store,NO_MATCH,no_match,,,train,,,
dpr_day_17.txt,2026-10-07,"Provision of an extra fire extinguisher rack at the workshop, VO raised",NO_MATCH,no_match,,,test,,,
dpr_day_18.txt,2026-10-21,"Mobilised for Field weld and RT, Unit 2 header welds 19-34",PIP-WLD-1323,exact,,piping,dev,,,
dpr_day_18.txt,2026-10-21,"Bolt torque and gasket joint assembly, Unit 2 manifold — closed out this week",PIP-BLT-1324,exact,,piping,dev,,,
dpr_day_18.txt,2026-10-21,"Hydrotest package 1, Unit 1 lines the sixteen inch line and the twelve inch line — progress slow, 54% only",PIP-HYT-1510,exact,,piping,dev,,,
dpr_day_18.txt,2026-10-21,"Mobilised for Erect line 20""-P-2001-A1A, Unit 2 production header",PIP-ERC-1321,exact,,piping,train,,,
dpr_day_18.txt,2026-10-21,"20""-P-2001-A1A — Pipe supports and guides, Unit 2 rack stretch — 7 nos out of 19 done, as of 2026-10-21",PIP-HLT-1325,exact,2026-10-21,piping,train,,,
dpr_day_18.txt,2026-10-21,"Pneumatic leak test with nitrogen, flare header, tag 18""-P-1301-B7A — completed on 2 Nov",PIP-HYT-1512,exact,2026-11-02,piping,dev,,,
dpr_day_18.txt,2026-10-21,"Erect Line 24""-P-1001-A1A, Unit 2 rack completed 18/10/2026",PIP-ERC-1311,exact,2026-10-18,piping,dev,,,
dpr_day_18.txt,2026-10-21,"Erect line 12""-P-1003-A5A, test separator loop — closed out this week",PIP-ERC-1316,exact,,piping,train,,,
dpr_day_18.txt,2026-10-21,"Erect line 10""-P-2002-A5A, test header Unit 2 closed out 26 Oct",PIP-ERC-1322,exact,2026-10-26,piping,test,,,
dpr_day_18.txt,2026-10-21,"Erect crude header 24""-P-1001-A1A, tank farm approach, finished 31 Oct 2026, JMR raised",PIP-ERC-1312,exact,2026-10-31,piping,dev,,,
dpr_day_18.txt,2026-10-21,"Support fabrication and installation, line 24""-P-1001-A1A, finished 19 Oct, JMR raised",PIP-HLT-1314,exact,2026-10-19,piping,dev,,,
dpr_day_18.txt,2026-10-21,"Tightness and pressure test, separators V-1101 and V-1201, 1 nos out of 2 complete so far",STA-PRS-1520,exact,,static_equipment,train,,,
dpr_day_18.txt,2026-10-21,"Load test, compressor package under way at the work front",STA-CMP-1525,exact,,static_equipment,test,,,
dpr_day_18.txt,2026-10-21,"Install conduits and flexible connections, Unit 1/2 equipment, 16 nos out of 38 complete so far",EL-TRK-1362,exact,,electrical,train,,,
dpr_day_18.txt,2026-10-21,"Substation energization in progress, about 50% complete, as of 21 Oct",EL-ENS-1532,exact,2026-10-21,electrical,test,,,
dpr_day_18.txt,2026-10-21,Install temperature elements element to the temperature element — 10 nos out of 12 done,INS-FIT-1393,exact,,instrumentation,train,,,
dpr_day_18.txt,2026-10-21,"Install flow meter elements FE-1401 to FE-1408, Unit 2 held up, awaiting client RFI clearance",INS-FIT-1394,exact,,instrumentation,dev,,,
dpr_day_18.txt,2026-10-21,Work front opened for Mechanical Completion Unit 1 on 2026-10-31,HSE-MS-1500,exact,2026-10-31,hse,dev,,,
dpr_day_18.txt,2026-10-21,"Progressed the TK-2101 scope today, 75% complete",STA-TNK-1231,near_miss,,static_equipment,train,shared_tag,which activity on TK-2101,CIV-FDN-1150|CIV-FDN-1151|STA-TNK-1230|STA-TNK-1232|STA-TNK-1233|STA-DRY-1521
dpr_day_18.txt,2026-10-21,"Team deployed on TK-2101, balance to follow",STA-TNK-1233,near_miss,,static_equipment,train,shared_tag,which activity on TK-2101,CIV-FDN-1150|CIV-FDN-1151|STA-TNK-1230|STA-TNK-1231|STA-TNK-1232|STA-DRY-1521
dpr_day_18.txt,2026-10-21,"Work continuing on V-2101, about 53% done, as of 19 Oct",STA-INT-1213,near_miss,2026-10-19,static_equipment,dev,shared_tag,which activity on V-2101,CIV-FDN-1117|CIV-FDN-1118|CIV-FDN-1119|STA-SET-1210
dpr_day_18.txt,2026-10-21,"V-1101 — crew on site, progress steady, as of 20/Oct/2026",CIV-FDN-1106,near_miss,2026-10-20,civil,dev,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1103|CIV-FDN-1104|CIV-FDN-1105|STA-SET-1200|STA-SET-1201|STA-SET-1202|STA-PRS-1520
dpr_day_18.txt,2026-10-21,"Cable trench with precast covers, to substation, work in progress",CIV-UGS-1181,near_miss,,civil,test,discriminator_omitted,1 / 2,CIV-UGS-1180
dpr_day_18.txt,2026-10-21,Additional cable route survey requested for future Unit 3 tie-in,NO_MATCH,no_match,,,dev,,,
dpr_day_18.txt,2026-10-21,Alcohol breathalyser checks carried out at the main gate,NO_MATCH,no_match,,,train,,,
dpr_day_18.txt,2026-10-21,"Near miss reported: dropped spanner at the rack, no injury",NO_MATCH,no_match,,,dev,,,
dpr_day_19.txt,2026-11-01,"Field weld and NDT, crude header rack welds 1-18 is done and signed off",PIP-WLD-1313,exact,,piping,train,,,
dpr_day_19.txt,2026-11-01,"Pneumatic leak test with nitrogen, flare header, tag 18""-P-1301-B7A — completed on 02/Nov/2026",PIP-HYT-1512,exact,2026-11-02,piping,dev,,,
dpr_day_19.txt,2026-11-01,"Hydrotest package 1, Unit 1 lines 16""-P-1002-A1A and 12""-P-1003-A5A held up, awaiting client RFI clearance",PIP-HYT-1510,exact,,piping,dev,,,
dpr_day_19.txt,2026-11-01,"Erect crude header 24""-P-1001-A1A, tank farm approach started 31/10/2026",PIP-ERC-1312,exact,2026-10-31,piping,dev,,,
dpr_day_19.txt,2026-11-01,"Field weld and RT, Unit 2 header welds 19-34 under way at the work front",PIP-WLD-1323,exact,,piping,dev,,,
dpr_day_19.txt,2026-11-01,"Support fabrication and installation, line 24""-P-1001-A1A — closed out this week",PIP-HLT-1314,exact,,piping,dev,,,
dpr_day_19.txt,2026-11-01,"Erect line 20""-P-2001-A1A, Unit 2 production header stopped, material shortage at store",PIP-ERC-1321,exact,,piping,train,,,
dpr_day_19.txt,2026-11-01,"Erect the ten inch line, test header Unit 2 — commenced 30/10/2026",PIP-ERC-1322,exact,2026-10-30,piping,test,,,
dpr_day_19.txt,2026-11-01,"Bolt torque and gasket joint assembly, Unit 2 manifold in progress, 15 nos out of 48 achieved",PIP-BLT-1324,exact,,piping,dev,,,
dpr_day_19.txt,2026-11-01,"Erect line 12""-P-1003-A5A, test separator loop — completed on 24/Oct/2026",PIP-ERC-1316,exact,2026-10-24,piping,train,,,
dpr_day_19.txt,2026-11-01,"Erect Line 24""-P-1001-A1A, Unit 2 rack closed out 22 Oct",PIP-ERC-1311,exact,2026-10-22,piping,dev,,,
dpr_day_19.txt,2026-11-01,"Pipe supports and guides, Unit 2 rack stretch (20""-P-2001-A1A), 11 nos out of 19 complete so far",PIP-HLT-1325,exact,,piping,train,,,
dpr_day_19.txt,2026-11-01,Flare pilot ignition and pilot line purge test — completed on 5 Nov 2026,STA-FLS-1526,exact,2026-11-05,static_equipment,test,,,
dpr_day_19.txt,2026-11-01,"Tightness and pressure test, separators V-1101 and V-1201 held up, awaiting client RFI clearance",STA-PRS-1520,exact,,static_equipment,train,,,
dpr_day_19.txt,2026-11-01,"Install conduits and flexible connections, Unit 1/2 equipment under way at the work front",EL-TRK-1362,exact,,electrical,train,,,
dpr_day_19.txt,2026-11-01,Install temperature elements TE-1301 to TE-1312 started 2026-10-30,INS-FIT-1393,exact,2026-10-30,instrumentation,train,,,
dpr_day_19.txt,2026-11-01,"Install flow meter elements to the flow meter, Unit 2 in progress, 4 nos out of 8 achieved",INS-FIT-1394,exact,,instrumentation,dev,,,
dpr_day_19.txt,2026-11-01,"Mechanical Completion Unit 1 — progress slow, 56% only",HSE-MS-1500,exact,,hse,dev,,,
dpr_day_19.txt,2026-11-01,"Progressed the 20""-P-2001-A1A scope today, 59% complete",PIP-HLT-1325,near_miss,,piping,train,shared_tag,"which activity on 20""-P-2001-A1A",PIP-ERC-1321
dpr_day_19.txt,2026-11-01,"Progressed the 10""-P-1602-B1A scope today, 81% complete",PIP-UGS-1173,near_miss,,piping,test,shared_tag,"which activity on 10""-P-1602-B1A",PIP-UGS-1170|PIP-UGS-1171|PIP-UGS-1172|PIP-UGS-1174|PIP-UGS-1175|PIP-ERC-1352
dpr_day_19.txt,2026-11-01,"Work continuing on 20""-P-2001-A1A, about 80% done",PIP-ERC-1321,near_miss,,piping,train,shared_tag,"which activity on 20""-P-2001-A1A",PIP-HLT-1325
dpr_day_19.txt,2026-11-01,"Work continuing on V-2101, about 20% done, as of 2026-10-29",CIV-FDN-1118,near_miss,2026-10-29,civil,dev,shared_tag,which activity on V-2101,CIV-FDN-1117|CIV-FDN-1119|STA-SET-1210|STA-INT-1213
dpr_day_19.txt,2026-11-01,"Set and terminate transformer, 11/0.433 kV ongoing at site, as of 30/10/2026",EL-TRF-1371,near_miss,2026-10-30,electrical,test,discriminator_omitted,1 / 2,EL-TRF-1372
dpr_day_19.txt,2026-11-01,Permit audit carried out by the client HSE officer,NO_MATCH,no_match,,,train,,,
dpr_day_19.txt,2026-11-01,Ground water table encountered higher than the soil report indicated,NO_MATCH,no_match,,,test,,,
dpr_day_19.txt,2026-11-01,"Mock fire drill conducted at the temporary office, 3 minutes response",NO_MATCH,no_match,,,train,,,
dpr_day_20.txt,2026-11-17,"Flush, dry and reinstate, test packs 1-3 completed",PIP-FLS-1514,exact,,piping,train,,,
dpr_day_20.txt,2026-11-17,"Hydrotest package 2, Unit 2 header the twenty inch line — 2 nos out of 3 done",PIP-HYT-1511,exact,,piping,train,,,
dpr_day_20.txt,2026-11-17,"Air blowing and drying, instrument air header in progress, 1 nos out of 1 achieved",PIP-DRY-1515,exact,,piping,test,,,
dpr_day_20.txt,2026-11-17,"Erect crude header 24""-P-1001-A1A, tank farm approach delayed by 3 days, crane availability",PIP-ERC-1312,exact,,piping,dev,,,
dpr_day_20.txt,2026-11-17,"Field weld and NDT, crude header rack welds 1-18, finished 09/11/2026, JMR raised",PIP-WLD-1313,exact,2026-11-09,piping,train,,,
dpr_day_20.txt,2026-11-17,"Tightness and pressure test, separators V-1101 and V-1201 completed",STA-PRS-1520,exact,,static_equipment,train,,,
dpr_day_20.txt,2026-11-17,"Flare pilot ignition and pilot line purge test (FST-1301), 1 nos out of 1 complete so far",STA-FLS-1526,exact,,static_equipment,test,,,
dpr_day_20.txt,2026-11-17,"Install ESD valve solenoids and actuation hook-up, blowdown headers the six inch line — progress slow, 55% only",INS-IMP-1399,exact,,instrumentation,train,,,
dpr_day_20.txt,2026-11-17,"Loop check, tank farm and utilities loops in progress, 6 nos out of 16 achieved",INS-CHK-1408,exact,,instrumentation,train,,,
dpr_day_20.txt,2026-11-17,"Revalidation of loop checks, post hydrotest in progress, 49 nos out of 66 achieved",INS-CHK-1540,exact,,instrumentation,dev,,,
dpr_day_20.txt,2026-11-17,"Install flow meter elements FE-1401 to FE-1408, Unit 2, finished 5 Nov, JMR raised",INS-FIT-1394,exact,2026-11-05,instrumentation,dev,,,
dpr_day_20.txt,2026-11-17,"Loop check, Unit 2 loops to the unit — progress slow, 43% only",INS-CHK-1407,exact,,instrumentation,dev,,,
dpr_day_20.txt,2026-11-17,"PESO statutory inspection, flare system and pressure vessels V-1101/V-1201/V-2101, finished 2026-11-09, JMR raised",HSE-REG-1545,exact,2026-11-09,hse,test,,,
dpr_day_20.txt,2026-11-17,As-built markup verification and red-line transfer under way at the work front,HSE-DOC-1551,exact,,hse,dev,,,
dpr_day_20.txt,2026-11-17,PCB consent and factory inspectorate compliance walkthrough under way at the work front,HSE-REG-1546,exact,,hse,test,,,
dpr_day_20.txt,2026-11-17,"PESO statutory inspection, tanks TK-2101 and TK-2102 completed 12 Nov",HSE-REG-1544,exact,2026-11-12,hse,train,,,
dpr_day_20.txt,2026-11-17,Mechanical Completion Unit 2 taken up at site,HSE-MS-1501,exact,,hse,dev,,,
dpr_day_20.txt,2026-11-17,"FST-1301 — crew on site, progress steady, as of 15 Nov",CIV-FDN-1127,near_miss,2026-11-15,civil,test,shared_tag,which activity on FST-1301,STA-FLR-1220|STA-FLR-1221|STA-FLR-1223|STA-FLR-1224|PIP-ERC-1331|STA-FLS-1526
dpr_day_20.txt,2026-11-17,"Lay and compact WMM, road U1 — 21% done",CIV-RDS-1013,near_miss,,civil,train,discriminator_omitted,0 / 320,CIV-RDS-1012
dpr_day_20.txt,2026-11-17,"Crew working on and internal road Unit, as of 17 Nov",CIV-RDS-1011,near_miss,2026-11-17,civil,train,adjacent_sequence,access / and / base / grade / granular / laying,CIV-RDS-1010
