source_file,page,line_index,text,ocr_confidence,bbox_json,data_origin,is_real,source_artifact_id,annotation_origin,verification_status
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,1,149,From,0.99902,"[[78.0,1481.0],[125.0,1481.0],[125.0,1503.0],[78.0,1503.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,1,150,7:30AM,0.992977,"[[183.0,1478.0],[259.0,1478.0],[259.0,1502.0],[183.0,1502.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,1,151,Inspector,0.995346,"[[464.0,1482.0],[539.0,1485.0],[538.0,1508.0],[463.0,1506.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,1,152,01,0.847594,"[[80.0,1523.0],[106.0,1528.0],[103.0,1549.0],[76.0,1544.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,1,153,3:45PM,0.999018,"[[185.0,1523.0],[258.0,1523.0],[258.0,1547.0],[185.0,1547.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,1,154,DOTForm422-004EF,0.993491,"[[69.0,1564.0],[218.0,1564.0],[218.0,1581.0],[69.0,1581.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,1,155,ReviewedBy,0.999064,"[[464.0,1557.0],[567.0,1559.0],[566.0,1583.0],[463.0,1580.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,1,156,Revised03/2008,0.998507,"[[103.0,1579.0],[215.0,1579.0],[215.0,1595.0],[103.0,1595.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,1,Washington State,0.966173,"[[153.0,117.0],[347.0,117.0],[347.0,143.0],[153.0,143.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,2,Inspector's Daily Report,0.994298,"[[782.0,128.0],[1213.0,128.0],[1213.0,167.0],[782.0,167.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,3,Department of Transportation,0.994721,"[[154.0,140.0],[478.0,140.0],[478.0,166.0],[154.0,166.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,4,IDR Sheet,0.950875,"[[490.0,214.0],[582.0,214.0],[582.0,238.0],[490.0,238.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,5,2,0.999401,"[[641.0,218.0],[667.0,218.0],[667.0,245.0],[641.0,245.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,6,of,0.995484,"[[725.0,213.0],[750.0,213.0],[750.0,240.0],[725.0,240.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,7,5,0.999509,"[[842.0,218.0],[862.0,218.0],[862.0,244.0],[842.0,244.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,8,Sheets,0.999598,"[[965.0,214.0],[1028.0,214.0],[1028.0,239.0],[965.0,239.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,9,Contract,0.999185,"[[79.0,252.0],[147.0,252.0],[147.0,273.0],[79.0,273.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,10,Day,0.999488,"[[465.0,248.0],[503.0,251.0],[500.0,277.0],[463.0,274.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,11,Date,0.999576,"[[890.0,251.0],[932.0,251.0],[932.0,274.0],[890.0,274.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,12,C8078,0.998897,"[[235.0,295.0],[304.0,295.0],[304.0,320.0],[235.0,320.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,13,Tuesday,0.999652,"[[633.0,295.0],[718.0,295.0],[718.0,322.0],[633.0,322.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,14,"February 15,2011",0.985652,"[[958.0,295.0],[1143.0,295.0],[1143.0,321.0],[958.0,321.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,15,"DIARY - Including but not limited to: a report of the day's operations, time log (if applicable), orders given and received,",0.986659,"[[81.0,339.0],[1065.0,339.0],[1065.0,365.0],[81.0,365.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,16,"discussions with contractor,and any applicable statements forthe monthly estimate.",0.965627,"[[80.0,363.0],[779.0,364.0],[779.0,390.0],[80.0,389.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,17,7:00AM On site at theVancouver Boat Landing.,0.969525,"[[76.0,395.0],[563.0,398.0],[563.0,424.0],[76.0,421.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,18,"7:30AM David Evans and Associates, INC.(DEA) has monitoring set up 200, 400 and 800 meters downstream",0.990986,"[[75.0,462.0],[1185.0,463.0],[1185.0,493.0],[75.0,492.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,19,and 800 meters upstream.,0.965701,"[[77.0,499.0],[334.0,499.0],[334.0,525.0],[77.0,525.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,20,7:50AM On the barge. Mike Zenthoefer(Parametrix) is on the barge to coordinate between DEA and the staff,0.988689,"[[76.0,563.0],[1181.0,563.0],[1181.0,592.0],[76.0,592.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,21,that is monitoring for sea lions. Bert Miner(Robert Miner Dynamic Testing) is on site to perform the 48 HR,0.988611,"[[77.0,598.0],[1159.0,598.0],[1159.0,624.0],[77.0,624.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,22,restrike and the dynamic testing on the pile that is to be installed today. Bert begins to install the sensors on the,0.985886,"[[76.0,630.0],[1194.0,630.0],[1194.0,658.0],[76.0,658.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,23,pile.,0.999115,"[[75.0,666.0],[119.0,663.0],[121.0,690.0],[77.0,693.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,24,8:20AM Sensors are installed on pile A-3 in location A-4.,0.980857,"[[77.0,731.0],[656.0,731.0],[656.0,757.0],[77.0,757.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,25,8:40AM Check with Mike and it is clear to begin the restrike. I let Dave Gilchrist(American Construction/Pile-,0.991136,"[[77.0,796.0],[1191.0,796.0],[1191.0,825.0],[77.0,825.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,26,Buck Foreman) know that they can begin the 48HR restrike. Start pile driving using D80-42 pile driver.,0.985076,"[[76.0,830.0],[1122.0,830.0],[1122.0,859.0],[76.0,859.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,27,"Restrikeis3""in30blows.11,10and 9blowsin the3""",0.967972,"[[77.0,866.0],[640.0,866.0],[640.0,888.0],[77.0,888.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,28,9:25AM King Kong model 400 vibrator is set on pile A-3. Vernon Uy(American Construction/Superintendent),0.981431,"[[78.0,931.0],[1191.0,931.0],[1191.0,957.0],[78.0,957.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,29,tells me that they will remove the pile and place it in location A-1. I check with Mike and it is clear to begin,0.986996,"[[76.0,964.0],[1163.0,964.0],[1163.0,993.0],[76.0,993.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,30,vibing the pile out.Begin vibing toremove the pile.,0.957567,"[[79.0,999.0],[600.0,999.0],[600.0,1024.0],[79.0,1024.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,31,11:00AM Stop vibrating on the pile. The pile will not come out. Vernon tells me that they will put in the other,0.99,"[[77.0,1062.0],[1193.0,1063.0],[1193.0,1093.0],[77.0,1092.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,32,131' pile in location A-1.,0.982048,"[[79.0,1098.0],[333.0,1098.0],[333.0,1124.0],[79.0,1124.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,33,11:30AM Have pile A-4 in location A-1. The pile is surveyed from shore by Vernon.,0.988873,"[[77.0,1162.0],[932.0,1163.0],[932.0,1193.0],[77.0,1192.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,34,12:40PM I check with Mike and it is clear to begin vibing the pile in. The pile is vibrated in using King Kong,0.993865,"[[76.0,1227.0],[1180.0,1231.0],[1180.0,1260.0],[76.0,1256.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,35,model 400 vibrator.,0.993103,"[[76.0,1262.0],[276.0,1264.0],[276.0,1291.0],[76.0,1289.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,36,12:50PM Finish vibrating in the pile at 96'.,0.990404,"[[78.0,1329.0],[513.0,1330.0],[513.0,1357.0],[78.0,1355.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,37,Todd Nelson,0.997033,"[[522.0,1517.0],[657.0,1519.0],[656.0,1546.0],[522.0,1544.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,38,DOTForm 422-004A EF,0.999297,"[[76.0,1532.0],[259.0,1534.0],[259.0,1558.0],[76.0,1556.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,39,Revised07/2008,0.999075,"[[116.0,1557.0],[243.0,1557.0],[243.0,1577.0],[116.0,1577.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,2,40,Inspector,0.997744,"[[516.0,1550.0],[599.0,1550.0],[599.0,1578.0],[516.0,1578.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,1,Washington State,0.98016,"[[153.0,117.0],[346.0,117.0],[346.0,143.0],[153.0,143.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,2,Inspector's Daily Report,0.991734,"[[782.0,128.0],[1214.0,128.0],[1214.0,167.0],[782.0,167.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,3,Department of Transportation,0.980256,"[[154.0,140.0],[478.0,140.0],[478.0,166.0],[154.0,166.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,4,IDR Sheet,0.950875,"[[490.0,214.0],[582.0,214.0],[582.0,238.0],[490.0,238.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,5,3,0.998462,"[[638.0,217.0],[673.0,217.0],[673.0,245.0],[638.0,245.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,6,of,0.996847,"[[725.0,215.0],[749.0,215.0],[749.0,238.0],[725.0,238.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,7,5,0.999796,"[[842.0,219.0],[862.0,219.0],[862.0,244.0],[842.0,244.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,8,Sheets,0.999572,"[[965.0,214.0],[1027.0,214.0],[1027.0,239.0],[965.0,239.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,9,Contract,0.999185,"[[79.0,252.0],[147.0,252.0],[147.0,273.0],[79.0,273.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,10,Day,0.999664,"[[465.0,252.0],[501.0,252.0],[501.0,276.0],[465.0,276.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,11,Date,0.999576,"[[890.0,251.0],[932.0,251.0],[932.0,274.0],[890.0,274.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,12,C8078,0.998897,"[[235.0,295.0],[304.0,295.0],[304.0,320.0],[235.0,320.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,13,Tuesday,0.99975,"[[632.0,295.0],[718.0,295.0],[718.0,322.0],[632.0,322.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,14,"February 15, 2011",0.992156,"[[956.0,295.0],[1143.0,292.0],[1144.0,322.0],[956.0,324.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,15,"DIARY - Including but not limited to: a report of the day's operations, time log (if applicable), orders given and received,",0.972976,"[[80.0,338.0],[1065.0,339.0],[1065.0,365.0],[80.0,364.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,16,"discussions with contractor,and any applicablestatements forthe monthly estimate.",0.965608,"[[80.0,363.0],[779.0,364.0],[779.0,390.0],[80.0,389.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,17,1:10PM Put the confined bubble curtain on. Have the top ring off and the bottom ring on to 220CFM and water,0.989701,"[[75.0,395.0],[1199.0,397.0],[1199.0,425.0],[75.0,423.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,18,begins to shoot out of the top of the HDPE pipe. I call Mark Degenhart(CRC) about the problem and he calls,0.981503,"[[76.0,429.0],[1171.0,430.0],[1171.0,457.0],[76.0,456.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,19,Laura Peterson(CRC) and lets her know of the problem. I am told to find the minimum CFM that doesn't cause,0.988201,"[[74.0,462.0],[1197.0,463.0],[1197.0,492.0],[74.0,491.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,20,the water feature effect.,0.991455,"[[76.0,496.0],[316.0,497.0],[316.0,523.0],[76.0,522.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,21,1:15PM I talk with Ken Johnson(American Construction/Deck Engineer) to find the minimum CFM where the,0.988141,"[[77.0,563.0],[1184.0,564.0],[1184.0,591.0],[77.0,590.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,22,water doesn't shoot out. Ken begins to adjust the valves and at 125CFM the water bubbles to the top of the,0.973055,"[[77.0,598.0],[1151.0,598.0],[1151.0,624.0],[77.0,624.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,23,"HDPE pipe and barely flows over. I tell Ken to turn the air off for 30 seconds when 110, 115 and 120' marks",0.961818,"[[77.0,631.0],[1174.0,629.0],[1174.0,655.0],[77.0,657.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,24,reach the HDPE pipe.,0.999662,"[[74.0,661.0],[294.0,664.0],[294.0,694.0],[74.0,691.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,25,2:05PM Check with Mike and it is clear to begin pile driving. I let Dave know that they can start pile driving.,0.992431,"[[75.0,727.0],[1175.0,730.0],[1175.0,760.0],[75.0,757.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,26,The saximeter that I am using malfunctions as soon as I pass the first foot mark and resets to the main menu.,0.995029,"[[76.0,762.0],[1162.0,763.0],[1162.0,792.0],[76.0,791.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,27,Begin countingblowsmanually.,0.98465,"[[79.0,798.0],[400.0,798.0],[400.0,825.0],[79.0,825.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,28,2:40PM Stop pile driving at 119'.Remove the sensors for the pile driving analyzer.,0.974208,"[[78.0,866.0],[915.0,866.0],[915.0,891.0],[78.0,891.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,29,2:55PM Finished removing the sensors. DEA repositions their boat and sensors at location A-4.,0.991091,"[[76.0,929.0],[1041.0,929.0],[1041.0,958.0],[76.0,958.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,30,3:00PM Resume pile driving.,0.969568,"[[75.0,994.0],[371.0,998.0],[370.0,1027.0],[75.0,1024.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,31,3:10PM Finish pile driving at 121.5'. The last 1/2’ the leads for the pile driver were on the HDPE ring.,0.981818,"[[76.0,1061.0],[1111.0,1064.0],[1111.0,1094.0],[76.0,1091.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-15.pdf,3,32,3:15PM I show Bert Miner both of the saximeters that are being used on the project and he says that they are,0.985931,"[[76.0,1128.0],[1164.0,1128.0],[1164.0,1157.0],[76.0,1157.0]]",real,True,sha256:3980eb3cf5bab345aed50fb6bb7f45e02ae9c7341c6af9dad6301045b10bbfe6,machine_ocr,machine_extracted_unverified
