record_id,source_row,accident_type,factor_path,factor_name,span_index,span_text,keywords_json,data_origin,is_real,source_artifact_id,annotation_origin,verification_status
106395.015,342,fall,consequences/affected_body_part,affected_body_part,1,head,"[""head""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106625.015,343,fall,working_circumstances,working_circumstances,1,"Employee #1, employed by a construction installations company, was working on the mezzanine level of a commercial building. He was installing metal decking when he stepped backward","[""employed by a construction installations company"", ""working on the mezzanine level of a commercial building"", ""installing metal decking"", ""stepped backward""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106625.015,343,fall,object_involved,object_involved,1,mezzanine level,"[""mezzanine level""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106625.015,343,fall,working_condition_factors,working_condition_factors,1,undecked portion to the concrete floor,"[""undecked portion""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106625.015,343,fall,working_condition_factors/workspace_condition,workspace_condition,1,undecked portion,"[""undecked portion""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106625.015,343,fall,behavioral_factors,behavioral_factors,1,employee had not attached his fall protection lanyard to a horizontal lifeline,"[""not attached his fall protection lanyard to a horizontal lifeline""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106625.015,343,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,had not attached his fall protection lanyard to a horizontal lifeline,"[""not attached his fall protection lanyard to a horizontal lifeline""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106625.015,343,fall,consequences,consequences,1,concussion,"[""concussion""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106529.015,344,fall,working_circumstances,working_circumstances,1,"Employee #1, employed by a construction company, was engaged in reroofing activity at a two-story commercial building. He was walking on the roof","[""employed by a construction company"", ""reroofing activity at a two-story commercial building"", ""walking on the roof""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106529.015,344,fall,object_involved,object_involved,1,roof,"[""roof""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106529.015,344,fall,equipment_factors,equipment_factors,1,lifeline he was wearing for fall protection broke,"[""lifeline he was wearing for fall protection broke""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106529.015,344,fall,equipment_factors/protective_equipment_condition,protective_equipment_condition,1,lifeline he was wearing for fall protection broke,"[""lifeline he was wearing for fall protection broke""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106529.015,344,fall,consequences,consequences,1,he was admitted and treated for multiple fractures,"[""multiple fractures""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,working_circumstances,working_circumstances,1,"Employee #1, employed by a home builder, was working at an existing two-story residential structure. He was on the balcony, and after removing the railings, he was labeling column trim","[""employed by a home builder"", ""existing two-story residential structure"", ""on the balcony"", ""removing the railings"", ""labeling column trim""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,object_involved,object_involved,1,balcony,"[""balcony""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,behavioral_factors,behavioral_factors,1,after removing the railings,"[""removing the railings""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,behavioral_factors,behavioral_factors,2,"Employee #1, who was not using fall protection","[""not using fall protection""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,removing the railings,"[""removing the railings""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,2,was not using fall protection,"[""not using fall protection""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,consequences,consequences,1,"he was admitted and treated for multiple injuries, including a fractured skull","[""multiple injuries"", ""fractured skull""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,consequences,consequences,2,"Fractures to multiple ribs, vertebrae, and collarbone","[""Fractures to multiple ribs, vertebrae, and collarbone""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,consequences,consequences,3,And a bruised lung,"[""bruised lung""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,consequences/affected_body_part,affected_body_part,1,skull,"[""skull""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,consequences/affected_body_part,affected_body_part,2,ribs,"[""ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,consequences/affected_body_part,affected_body_part,3,vertebrae,"[""vertebrae""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,consequences/affected_body_part,affected_body_part,4,collarbone,"[""collarbone""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
107374.015,345,fall,consequences/affected_body_part,affected_body_part,5,lung,"[""lung""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106457.015,346,electrocution,working_circumstances,working_circumstances,1,"Employee #1, employed by an electrical services company, was working on electrical power lines following a power outage","[""employed by an electrical services company"", ""working on electrical power lines following a power outage""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106457.015,346,electrocution,object_involved,object_involved,1,electrical power lines,"[""electrical power lines""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106457.015,346,electrocution,managerial_factors,managerial_factors,1,electrical utility company did not ensure that the power was switched off,"[""electrical utility company did not ensure"", ""power was switched off""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106457.015,346,electrocution,managerial_factors/failure_of_hazard_management,failure_of_hazard_management,1,electrical utility company did not ensure that the power was switched off,"[""electrical utility company did not ensure"", ""power was switched off""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106457.015,346,electrocution,consequences,consequences,1,Employee #1 received an electric shock and electrical burns,"[""electric shock"", ""electrical burns""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106271.015,347,fall,working_circumstances,working_circumstances,1,Employee #1 was engaged in roofing work at a two-story residence. He was applying shingles,"[""roofing work at a two-story residence"", ""applying shingles""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106271.015,347,fall,equipment_factors,equipment_factors,1,fall protection system Employee #1 was using failed,"[""fall protection system"", ""failed""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106271.015,347,fall,equipment_factors/protective_equipment_condition,protective_equipment_condition,1,fall protection system Employee #1 was using failed,"[""fall protection system"", ""failed""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106271.015,347,fall,consequences,consequences,1,He was admitted and treated for fall-related injuries,"[""fall-related injuries""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,working_circumstances,working_circumstances,1,"An employee was working for a firm that manufactured custom architectural woodwork and millwork. He was at a jobsite. New residential construction was going up at the jobsite. The firm he worked for was there to install windows. He was a fulltime permanent employee, and he had a supervisor. The employee installed windows and performed other work. At the time of the incident, the employee and his coworkers were installing windows and their components. The employee was at the second level of the new construction of a condominium. He was using a utility bag he carried with him. The bag contained various tools in order to install the window with its component frame. The windows were either 125 by 175 millimeters (5 inches by 7 inches) big or 1.5 by 2.1 meters (5 feet by 7 feet) in size. When the employee stepped out onto a balcony or similar place through a window or window opening from the inside of the condominium","[""working for a firm that manufactured custom architectural woodwork and millwork"", ""New residential construction"", ""installing windows and their components"", ""second level of the new construction of a condominium"", ""stepped out onto a balcony""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,object_involved,object_involved,1,window opening,"[""window opening""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,working_condition_factors,working_condition_factors,1,side and edge were not protected,"[""side and edge were not protected""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,working_condition_factors/workspace_condition,workspace_condition,1,side and edge were not protected,"[""side and edge were not protected""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,behavioral_factors,behavioral_factors,1,He was not using fall protection,"[""not using fall protection""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,was not using fall protection,"[""not using fall protection""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,consequences,consequences,1,employee sustained a fracture to a right side rib fracture and a right clavicle fracture,"[""fracture to a right side rib fracture"", ""right clavicle fracture""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,consequences/affected_body_part,affected_body_part,1,right side rib,"[""right side rib""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106791.015,348,fall,consequences/affected_body_part,affected_body_part,2,right clavicle,"[""right clavicle""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
109472.015,349,struck-by,working_circumstances,working_circumstances,1,"Employee #1 and a coworker, employed by a construction company, were working at the site of a new residential structure. The coworker was operating a crane to set in place an air conditioner condenser. Employee #1 was standing nearby and waiting for the crane operation to be completed","[""employed by a construction company"", ""new residential structure"", ""operating a crane to set in place an air conditioner condenser"", ""waiting for the crane operation to be completed""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
109472.015,349,struck-by,object_involved,object_involved,1,boom,"[""boom""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
109472.015,349,struck-by,equipment_factors,equipment_factors,1,"crane, which did not have its stabilizers fully extended","[""crane"", ""not have its stabilizers fully extended""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
109472.015,349,struck-by,equipment_factors/work_equipment_condition,work_equipment_condition,1,"crane, which did not have its stabilizers fully extended","[""crane"", ""not have its stabilizers fully extended""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
109472.015,349,struck-by,consequences,consequences,1,"he was admitted and treated for fractures to a wrist, a shoulder, and multiple ribs","[""fractures to a wrist, a shoulder, and multiple ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
109472.015,349,struck-by,consequences/affected_body_part,affected_body_part,1,wrist,"[""wrist""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
109472.015,349,struck-by,consequences/affected_body_part,affected_body_part,2,shoulder,"[""shoulder""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
109472.015,349,struck-by,consequences/affected_body_part,affected_body_part,3,ribs,"[""ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106331.015,350,fall,working_circumstances,working_circumstances,1,"Employee #1, employed by a construction company, was engaged in roofing activity at a two-story residential structure. As he installed roofing shingles","[""employed by a construction company"", ""roofing activity at a two-story residential structure"", ""installed roofing shingles""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106331.015,350,fall,equipment_factors,equipment_factors,1,"Employee #1 was using fall protection, but the anchor broke and the system failed to protect him","[""the anchor broke"", ""system failed to protect him""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106331.015,350,fall,equipment_factors/protective_equipment_condition,protective_equipment_condition,1,the anchor broke and the system failed to protect him,"[""the anchor broke"", ""system failed to protect him""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106331.015,350,fall,consequences,consequences,1,he was admitted and treated for fractures to both ankles,"[""fractures to both ankles""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106331.015,350,fall,consequences/affected_body_part,affected_body_part,1,ankles,"[""ankles""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106290.015,351,electrocution,working_circumstances,working_circumstances,1,"Employee #1, employed by an electrical contractor, was engaged in power line work. A bucket truck was used to lift him to the power lines","[""employed by an electrical contractor"", ""power line work"", ""bucket truck was used to lift him to the power lines""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106290.015,351,electrocution,object_involved,object_involved,1,a road phase line,"[""a road phase line""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106290.015,351,electrocution,behavioral_factors,behavioral_factors,1,Employee #1 grabbed a road phase line with his right hand while his left hand was in contact with a neutral line,"[""grabbed a road phase line with his right hand"", ""his left hand was in contact with a neutral line""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106290.015,351,electrocution,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,grabbed a road phase line with his right hand while his left hand was in contact with a neutral line,"[""grabbed a road phase line with his right hand"", ""his left hand was in contact with a neutral line""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106290.015,351,electrocution,consequences,consequences,1,His left arm required medical amputation half-way up the forearm,"[""left arm required medical amputation half-way up the forearm""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106290.015,351,electrocution,consequences/affected_body_part,affected_body_part,1,half-way up the forearm,"[""half-way up the forearm""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106174.015,352,fall,working_circumstances,working_circumstances,1,"An employee was working for a roofing and guttering contractor. He and some coworkers were working at a residential structure (a house). They were on the roof, re-roofing the house. The roof had a 10 in 12 pitch. he had come down off the roof, due to rain that had come through the area. After the rain had passed, the employee and his coworkers went back up on the roof to finish the re-roofing job they had started. The employee was not tied off at the time of the incident. He climbed a ladder at the back of the house and climbed up the roof to the peak. As he was walking on the peak of the roof","[""working for a roofing and guttering contractor"", ""residential structure (a house)"", ""re-roofing the house"", ""roof had a 10 in 12 pitch"", ""rain that had come through the area"", ""not tied off at the time of the incident"", ""climbed a ladder at the back of the house"", ""climbed up the roof to the peak"", ""walking on the peak of the roof""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106174.015,352,fall,object_involved,object_involved,1,roof,"[""roof""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106174.015,352,fall,behavioral_factors,behavioral_factors,1,employee was not tied off at the time of the incident,"[""not tied off""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106174.015,352,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,was not tied off,"[""not tied off""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106174.015,352,fall,consequences,consequences,1,"He sustained blunt force trauma to head, and he had developed a large brain bleed, or hemorrhage. He was transported to a hospital in Omaha, NE. He was admitted and placed on life support. Four days after he had been placed on life support, the doctors told the family that the employee would not get any better. The family decided to remove the employee from life support. He died a few hours later","[""blunt force trauma to head"", ""brain bleed"", ""hemorrhage"", ""died""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106097.015,353,fall,working_circumstances,working_circumstances,1,"Employee #1, employed by an exterior home improvements company, was working on the roof of a two-story residential building. He was installing valley tin","[""employed by an exterior home improvements company"", ""working on the roof of a two-story residential building"", ""installing valley tin""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106097.015,353,fall,object_involved,object_involved,1,roof,"[""roof""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106097.015,353,fall,behavioral_factors,behavioral_factors,1,he unhooked his fall protection lanyard,"[""unhooked his fall protection lanyard""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106097.015,353,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,unhooked his fall protection lanyard,"[""unhooked his fall protection lanyard""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106097.015,353,fall,consequences,consequences,1,He was admitted and treated for lacerations to his face and arms,"[""lacerations to his face and arms""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106097.015,353,fall,consequences/affected_body_part,affected_body_part,1,face,"[""face""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106097.015,353,fall,consequences/affected_body_part,affected_body_part,2,arms,"[""arms""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
105536.015,354,fall,working_circumstances,working_circumstances,1,"Employee #1, a project foreman employed by a lathe and plaster company, was working at a two-story house that had a chimney extending above the roof. He was assigned to put a final color coat on the chimney's exterior. Employee #1 used a three-story metal scaffold with the third level approximately 20 to 22 feet in height, with guardrails and a fixed scaffold ladder extending 36 inches above the landing. Employee #1 climbed the fixed ladder while carrying a trowel in one hand, and he did not have three points of contact on the ladder. As he attempted to switch the hand carrying the trowel","[""a project foreman employed by a lathe and plaster company"", ""two-story house"", ""chimney extending above the roof"", ""put a final color coat on the chimney's exterior"", ""three-story metal scaffold"", ""climbed the fixed ladder while carrying a trowel in one hand"", ""switch the hand carrying the trowel""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
105536.015,354,fall,object_involved,object_involved,1,ladder,"[""ladder""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
105536.015,354,fall,behavioral_factors,behavioral_factors,1,he did not have three points of contact on the ladder,"[""not have three points of contact on the ladder""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
105536.015,354,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,did not have three points of contact on the ladder,"[""not have three points of contact on the ladder""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
105536.015,354,fall,consequences,consequences,1,he was treated for a right ankle fracture and left leg fractures,"[""right ankle fracture"", ""left leg fractures""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
105536.015,354,fall,consequences/affected_body_part,affected_body_part,1,right ankle,"[""right ankle""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
105536.015,354,fall,consequences/affected_body_part,affected_body_part,2,left leg,"[""left leg""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106093.015,355,electrocution,working_circumstances,working_circumstances,1,An employee was working for a manufacturer of ornamental and architectural metal work. He was working a powered gate opener and closer. He was replacing an existing Q019 circuit board with a new Q400 circuit board and installing an Omni Control surge suppressor,"[""working for a manufacturer of ornamental and architectural metal work"", ""working a powered gate opener and closer"", ""replacing an existing Q019 circuit board with a new Q400 circuit board"", ""installing an Omni Control surge suppressor""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106093.015,355,electrocution,object_involved,object_involved,1,electrical circuit,"[""electrical circuit""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106093.015,355,electrocution,working_condition_factors,working_condition_factors,1,electrical circuit with exposed energized wires,"[""exposed energized wires""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106093.015,355,electrocution,working_condition_factors/workspace_condition,workspace_condition,1,exposed energized wires,"[""exposed energized wires""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106093.015,355,electrocution,consequences,consequences,1,He was electrocuted,"[""electrocuted""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106558.015,356,fall,working_circumstances,working_circumstances,1,"Employee #1 and two apprentice coworkers, employed by a construction company, were installing ductwork at a four-story commercial building. They were using two manual lifting devices to raise a 350-pound HVAC duct","[""employed by a construction company"", ""installing ductwork at a four-story commercial building"", ""using two manual lifting devices"", ""raise a 350-pound HVAC duct""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106558.015,356,fall,object_involved,object_involved,1,grade,"[""grade""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106558.015,356,fall,behavioral_factors,behavioral_factors,1,They were unable to effectively secure the duct to the lifting forks,"[""unable to effectively secure"", ""duct"", ""lifting forks""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106558.015,356,fall,behavioral_factors/inattentive_behavior,inattentive_behavior,1,were unable to effectively secure the duct to the lifting forks,"[""unable to effectively secure"", ""duct"", ""lifting forks""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
106558.015,356,fall,consequences,consequences,1,"admitted, and treated for a fractured femur at the hip joint","[""fractured femur at the hip joint""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
